"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Sample_Matrix","Sample_Source","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Comment","Derivation_Method","Derivation_Method_Description","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Study_ID_Alias","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Calculated_Result_System_ID"
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",6/6/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","10.91","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,3822191
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/23/2002 6:52:00 AM,8/23/2002 6:52:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","12.33","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,4178996
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",7/3/2002 5:47:00 AM,7/3/2002 5:47:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","12.64","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,4660432
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/16/2002 2:52:00 PM,8/16/2002 2:52:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","21.76","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,4908553
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",9/5/2002 3:07:00 PM,9/5/2002 3:07:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","18.97","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,4958108
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/14/2002 6:52:00 AM,8/14/2002 6:52:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","13.42","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,5459570
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/3/2002 3:15:00 PM,8/3/2002 3:15:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","21.09","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,5774302
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",6/20/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","13.78","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,6153442
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/2/2002 3:00:00 PM,8/2/2002 3:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","22.09","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,6599943
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",5/26/2002 6:45:00 AM,5/26/2002 6:45:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","7.07","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,6672454
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",7/18/2002 7:00:00 AM,7/18/2002 7:00:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","15.61","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,6807081
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",10/8/2002 8:26:00 AM,10/8/2002 8:26:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","7.84","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,6883620
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",9/7/2002 6:52:00 AM,9/7/2002 6:52:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","11.24","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,6936981
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",7/22/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","18.70","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,7339423
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/25/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","15.96","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,7399269
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",9/20/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","13.11","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,7607929
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",10/11/2002 2:41:00 PM,10/11/2002 2:41:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","11.24","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,8059201
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",10/5/2002 2:41:00 PM,10/5/2002 2:41:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","14.03","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,8204316
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",6/19/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","12.81","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,8689177
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",9/11/2002 3:07:00 PM,9/11/2002 3:07:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","20.59","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,9163417
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",9/23/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","11.74","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,9280468
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",9/11/2002 7:37:00 AM,9/11/2002 7:37:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","11.24","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,9362941
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",6/22/2002 3:17:00 PM,6/22/2002 3:17:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","20.59","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,9373399
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",5/22/2002 2:30:00 PM,5/22/2002 2:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","8.92","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,9560453
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",9/12/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","14.93","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,9567474
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/2/2002 7:00:00 AM,8/2/2002 7:00:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","13.72","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,9808111
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/30/2002 3:22:00 PM,8/30/2002 3:22:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","20.92","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,10137400
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",7/9/2002 3:02:00 PM,7/9/2002 3:02:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","22.59","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,10139409
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",6/26/2002 6:47:00 AM,6/26/2002 6:47:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","13.26","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,10598352
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/17/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","15.77","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,10785726
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",6/7/2002 6:17:00 AM,6/7/2002 6:17:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","6.44","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,10877328
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",7/2/2002 3:02:00 PM,7/2/2002 3:02:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","21.76","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,10994649
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",7/21/2002 3:00:00 PM,7/21/2002 3:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","23.78","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.215695174333,-117.894652073628,,11128735
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",8/6/2002 6:30:00 AM,8/6/2002 6:30:00 AM,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","12.64","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.215695174333,-117.894652073628,,11129428
"ASTO0003","Walla Walla River Tributaries Temperature TMDL","32ROB-02.3","ROBISON F @ 2ND BRIDGE S OF MTN HOME PK","Robinson Cr @ 2nd Bridge","","Measurement","WA Dept of Ecology","",10/10/2002 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","9.03","deg C","","","water thermistor","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.215695174333,-117.894652073628,,12100237
